respondant_num,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Satisf,DM2,DM11
7193,3,2,0,22,96,6000,1,1,100000,1,200000,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,7
7194,3,1,1,21,104,62000,1,0,50000,1,50000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,4,2
7195,1,1,3,21,102,0,1,1,10000,1,20000,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,7,13
7196,4,0,1,21,108,2400,1,1,100000,0,50000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,5
7197,3,2,0,21,84,0,1,1,250000,1,300000,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,3,8
7198,1,1,3,15,120,16840,1,0,200000,1,300000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,3
7199,2,3,0,18,180,18000,1,1,150000,1,200000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,6,10
7200,2,1,2,12,138,42000,1,1,100000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,2,9
7201,3,2,0,24,47,100,1,1,200000,1,200000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,5,2
7202,1,0,4,14,84,8000,1,0,30000,1,50000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,13
7203,1,2,2,21,102,6000,1,0,50000,0,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,3,13
7204,3,0,2,19,180,12000,1,1,250000,1,250000,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,3,7
7205,3,2,0,20,66,0,1,1,200000,1,250000,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,3,8
7206,4,1,0,22,98,600,1,0,30000,1,30000,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,2,8
7207,0,5,0,19,96,2200,1,0,20000,1,20000,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,5,13
7208,0,2,3,20,144,24000,1,1,50000,1,100000,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,4,9
7209,2,2,1,19,114,11200,1,0,50000,1,50000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,7,2
7210,4,1,0,19,72,0,1,1,300000,1,300000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,4,12
7211,2,2,1,24,84,6000,1,0,50000,1,80000,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,2,4
7212,0,1,4,14,138,17400,0,0,300000,1,300000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,6,15
7213,3,2,0,24,50,100,1,1,100000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,3,2
7214,2,3,0,20,72,0,1,1,300000,1,300000,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,4,8
7215,1,2,2,22,72,6000,1,0,50000,1,50000,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,5,13
7216,1,2,2,17,126,22000,1,1,300000,1,300000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,6,9
7217,1,3,1,21,70,6000,1,0,1000000,1,1000000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,3,13
7218,2,1,2,21,96,10200,1,0,500000,1,500000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,6,8
7219,2,0,3,15,216,25000,0,1,250000,1,250000,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,3,7
7220,0,3,2,16,156,34800,1,0,30000,1,30000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,5,1
7221,4,0,1,22,98,6600,1,1,50000,1,50000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,10
7222,2,1,2,15,97,11200,1,0,30000,1,30000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,5,14
7223,2,1,2,18,276,20000,1,1,100000,1,100000,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,5,9
7224,4,1,0,21,57,2000,1,0,50000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,2,2
7225,3,0,2,21,84,5000,1,0,150000,1,150000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,5,12
7226,4,0,1,18,78,0,1,0,50000,0,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,2,13
7227,3,1,1,19,72,4000,1,0,100000,1,100000,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,6,6
7228,4,1,0,21,112,23000,1,1,100000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,6,1
7229,2,1,2,21,114,6000,1,0,150000,1,150000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,7,9
7230,3,0,2,19,108,3000,1,0,20000,1,30000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,7,1
7231,3,1,1,15,216,13000,1,1,60000,1,150000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,5,9
7232,2,2,1,19,120,9600,1,1,350000,1,400000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,5,8
7233,4,1,0,21,32,0,1,0,300000,1,300000,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,6
7234,2,1,2,22,80,4000,1,0,800000,1,800000,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,13
7235,1,3,1,21,98,12000,1,0,40000,1,50000,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,6,8
7236,0,2,3,18,120,12000,1,1,150000,1,200000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,5,10
7237,3,1,1,18,66,4000,1,0,30000,1,50000,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,12
7238,3,2,0,17,234,13400,0,0,100000,1,100000,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,6,7
7239,2,2,1,19,156,18200,1,0,50000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,2,5
7240,4,0,1,20,66,2200,1,1,50000,1,50000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,15
7241,1,1,3,18,174,22000,1,1,100000,1,300000,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,6,6
7242,2,2,1,17,64,4000,1,0,200000,0,500000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,2,6
7243,3,1,1,18,114,12000,1,0,40000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,7,2
7244,2,2,1,19,168,11800,1,0,300000,1,400000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,6,3
7245,2,2,1,16,156,24400,1,1,100000,1,1500000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,3,9
7246,0,4,1,16,156,20100,1,1,100000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,4,9
7247,1,3,1,17,132,14200,1,1,50000,1,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,2,10
7248,3,1,1,18,66,4000,1,0,30000,1,50000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,12
7249,2,2,1,19,78,4320,1,0,50000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,12
7250,1,2,2,18,186,10000,1,1,250000,1,250000,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,5,7
7251,2,0,3,15,156,40000,1,0,100000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,4,5
7252,4,1,0,19,77,18000,1,0,50000,1,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,6,2
7253,2,3,0,22,72,10400,1,1,100000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,3,8
7254,3,1,1,22,64,0,1,0,50000,1,50000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,6,8
7255,4,0,1,24,192,1060,1,1,400000,1,500000,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,2,2
7256,1,3,1,18,204,32000,1,0,30000,1,100000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,3,9
7257,2,1,2,17,66,4400,1,1,150000,1,300000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,3,12
7258,3,2,0,19,90,6000,1,1,200000,0,300000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,4,11
7259,3,1,1,21,64,0,1,1,150000,0,300000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,3,11
7260,1,2,2,16,108,28040,1,1,300000,1,300000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,5,10
7261,1,3,1,18,132,10200,1,1,80000,1,80000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,6,2
7262,3,2,0,20,60,0,1,1,200000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,3,11
7263,3,2,0,18,60,4000,1,1,200000,1,300000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,3,11
7264,0,2,3,16,120,27400,1,0,200000,1,500000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,4,12
7265,3,2,0,20,60,8000,1,1,250000,1,300000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,3,11
7266,5,0,0,21,62,4000,1,0,100000,1,200000,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,5,11
7267,4,1,0,22,98,0,1,1,30000,1,60000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,4,8
7268,3,1,1,19,58,10000,1,0,50000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,2,2
7269,2,0,3,19,84,11000,1,1,300000,1,200000,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,2,9
7270,5,0,0,20,114,14000,1,1,100000,1,100000,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,6,11
7271,3,2,0,20,84,8000,1,0,50000,1,120000,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,3,9
7272,2,2,1,19,94,10000,1,1,300000,1,300000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,5,11
7273,1,1,3,21,96,14000,1,0,1000000,1,1000000,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,3,13
7274,3,2,0,21,84,4000,1,1,100000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,4,12
7275,1,3,1,17,198,66000,1,1,150000,1,150000,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,5,7
7276,4,1,0,21,74,0,1,1,300000,1,300000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,2,11
7277,2,2,1,16,84,8000,1,0,50000,1,50000,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,4,13
7278,3,2,0,21,60,10600,1,1,50000,1,50000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,4,8
7279,2,2,1,19,68,4000,1,0,200000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,2,11
7280,2,2,1,19,84,12000,1,0,50000,1,80000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,3,4
7281,2,2,1,18,162,13000,1,0,100000,1,100000,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,7,14
7282,2,1,2,20,72,0,1,0,5000,1,10000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,6,12
7283,1,4,0,13,220,63000,1,1,500000,1,600000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,4,3
7284,2,1,2,19,66,2620,1,1,50000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,6,12
7285,1,1,3,21,78,10000,1,0,100000,1,1000000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,2,13
7286,3,0,2,22,74,3080,1,0,100000,1,70000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,4,8
7287,4,0,1,17,120,4200,1,0,20000,1,50000,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,9
7288,1,1,3,12,719.8,109600,1,1,15000,0,20000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,2,2
7289,1,2,2,16,176,12000,1,1,250000,1,300000,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,6,7
7290,4,1,0,18,120,0,0,0,60000,1,60000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,2,1
7291,4,1,0,22,90,0,1,0,20000,1,20000,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,5,15
7292,3,2,0,21,54,2000,1,0,50000,1,50000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,2
7293,2,3,0,22,78,4000,1,0,300000,1,400000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,3,13
7294,2,1,2,21,96,8000,1,0,100000,0,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,4,9
7295,1,0,4,8,150,36000,1,0,50000,1,50000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,3,13
7296,2,1,2,15,210,9000,0,0,50000,1,50000,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,6,7
7297,4,0,1,22,80,20600,1,1,80000,1,80000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,2,8
7298,4,0,1,20,101,8000,1,1,200000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,5,2
7299,5,0,0,21,96,4000,1,0,100000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,3,1
7300,1,1,3,11,120,29000,1,1,150000,1,150000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,5,2
7301,2,3,0,17,112,24000,1,0,50000,1,100000,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,5,9
7302,4,0,1,19,96,2000,1,0,30000,1,30000,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,4,15
7303,1,2,2,17,72,0,1,1,30000,0,50000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,5,4
7304,1,2,2,22,88,3000,1,0,70000,1,70000,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,4,8
7305,4,0,1,18,84,32000,1,0,200000,1,200000,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,3,13
7306,3,0,2,19,108,6200,1,0,50000,1,1000000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,10
7307,2,1,2,21,60,6000,1,1,300000,0,400000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,2,13
7308,0,5,0,18,120,8400,0,0,40000,1,100000,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,5,12
7309,3,0,2,17,120,28000,1,0,400000,1,400000,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,3,14
7310,1,2,2,13,252,22000,0,0,300000,1,150000,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,6,7
7311,0,4,1,23,96,800,1,1,30000,0,50000,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,7,5
7312,2,3,0,17,168,34000,0,0,200000,0,300000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,4,4
7313,5,0,0,21,102,2000,1,0,100000,1,300000,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,6,10
7314,4,1,0,21,108,400,1,0,30000,1,30000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,8
7315,2,1,2,14,156,26000,1,0,50000,1,100000,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,7,12
7316,2,2,1,20,84,12000,1,0,50000,0,200000,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,5,13
7317,2,2,1,20,138,10000,1,0,50000,1,80000,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,5,12
7318,3,1,1,21,87,12240,1,1,500000,1,500000,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,6,9
7319,3,0,2,21,114,12000,1,0,50000,1,100000,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,2,14
7320,2,2,1,18,138,25000,1,0,200000,0,500000,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,4,1
7321,4,0,1,13,108,0,1,1,100000,0,150000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,5,4
7322,4,0,1,19,124,10000,1,0,100000,1,200000,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,2,9
7323,4,1,0,22,108,400,1,0,40000,1,40000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,8
7324,1,2,2,19,102,10200,1,0,150000,0,200000,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,5,5
7325,4,0,1,22,114,4200,1,1,30000,1,30000,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,2
7326,1,2,2,19,144,20000,0,1,300000,1,300000,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,5,7
7327,3,0,2,23,96,4000,1,0,30000,0,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,2,12
7328,3,1,1,21,96,4000,1,0,20000,1,20000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,6,15
7329,1,1,3,16,168,12400,1,1,30000,0,50000,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,15
7330,3,0,2,20,84,12000,1,0,200000,1,300000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,4,13
7331,5,0,0,20,126,4000,1,0,200000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,3,1
7332,2,0,3,18,144,10000,1,1,200000,1,200000,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,5,9
7333,2,0,3,21,102,18000,1,0,500000,1,700000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,4,13
7334,4,0,1,22,74,400,1,0,70000,1,70000,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,3,8
7335,2,2,1,20,60,6000,1,0,50000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,3,2
7336,1,0,4,18,144,12000,1,0,100000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,2,9
7337,2,1,2,13,150,17000,1,1,100000,1,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,2,9
7338,3,2,0,23,132,6000,1,1,100000,0,250000,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,3,12
7339,4,1,0,22,96,2300,1,1,40000,1,50000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,6,2
7340,2,0,3,21,144,14100,1,0,200000,1,200000,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,6,5
7341,5,0,0,14,108,8000,1,0,50000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,2,4
7342,3,1,1,21,104,6000,1,0,60000,1,60000,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,5,8
7343,3,0,2,21,58,2400,1,1,150000,1,200000,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,2,2
7344,3,2,0,22,52,10000,1,1,20000,1,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,3,15
7345,0,5,0,15,108,14000,0,0,200000,0,300000,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,4
7346,2,1,2,21,82,6000,1,0,100000,1,200000,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,4,13
7347,1,3,1,21,108,2000,1,1,50000,1,50000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,7,9
7348,1,2,2,11,174,24000,1,1,5000,0,20000,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,5,2
7349,5,0,0,22,92,600,1,1,35000,1,35000,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,8
7350,2,0,3,22,144,10000,1,0,70000,1,150000,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,2,12
7351,3,2,0,20,108,10000,1,0,50000,0,150000,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,2,9
7352,2,2,1,21,120,11200,1,1,200000,1,300000,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,4,5
7353,3,1,1,23,64,10360,1,0,200000,1,200000,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,3,7
7354,1,0,4,16,126,54000,1,1,300000,1,300000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,3,9
7355,3,0,2,21,90,5000,1,0,60000,1,60000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,2,8
7356,3,0,2,20,70,8000,1,1,300000,1,400000,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,3,16
7357,3,2,0,21,104,14000,1,1,40000,1,60000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,5,2
7358,3,1,1,22,132,10000,1,0,30000,1,80000,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,7,12
7359,2,3,0,13,132,26000,1,1,200000,1,300000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,6,15
7360,2,1,2,16,110,14020,1,0,50000,1,50000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,3,9
